sleeve,kind,tf,sym,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,ann_turnover,placebo_sharpe,n_obs,robust
LTCUSDT_1d_breakout,crypto,1d,LTCUSDT,-0.19163367183463484,,,-0.33152831958609374,0.31645569620253167,2.324088065743941,-0.5982728041165258,2396,False
HBARUSDT_1d_breakout,crypto,1d,HBARUSDT,0.8725438812041246,0.23690060735998972,0.9020676215133294,-0.13074125223713728,0.38461538461538464,1.5709717016364906,-0.5997241589902591,1963,True
1000SHIBUSDT_1d_breakout,crypto,1d,1000SHIBUSDT,0.47324039412000307,,,-0.2178043437689826,0.31746031746031744,1.8493631919023013,-0.7894511415372595,1909,False
AVAXUSDT_1d_breakout,crypto,1d,AVAXUSDT,0.9690996167324596,0.23699521617770464,0.9862048295388732,-0.1890156916314495,0.38028169014084506,1.6706594648166204,0.10153950706916784,2138,True
SUIUSDT_1d_breakout,crypto,1d,SUIUSDT,0.32873847577867293,,,-0.18215054074554882,0.48717948717948717,1.643993516896251,0.266240891473158,1186,False
UNIUSDT_1d_breakout,crypto,1d,UNIUSDT,0.2988498342556687,,,-0.21733145749990623,0.39436619718309857,1.8354116469612225,-0.7780080948640653,2143,False
NEARUSDT_1d_breakout,crypto,1d,NEARUSDT,0.44961617114010255,,,-0.30443429444603076,0.34285714285714286,1.6515173144047721,0.2274864072253787,2116,False
DOTUSDT_1d_breakout,crypto,1d,DOTUSDT,0.7188853019479788,0.04548428957475796,0.7004316696436389,-0.1648442489626918,0.4722222222222222,1.8322038145880593,-0.4128260336244076,2170,True
AAVEUSDT_1d_breakout,crypto,1d,AAVEUSDT,-0.15636592788952555,,,-0.2696972206128764,0.32857142857142857,1.7215950065769228,-1.0506145714811788,2115,False
1000PEPEUSDT_1d_breakout,crypto,1d,1000PEPEUSDT,0.4040574280889622,,,-0.14141433445722484,0.28205128205128205,1.5087194537590876,0.24076275002462955,1184,False
ICPUSDT_1d_breakout,crypto,1d,ICPUSDT,0.36934007206611374,,,-0.18071494739124794,0.3492063492063492,1.729788225077729,-1.0003164201323103,1908,False
ETCUSDT_1d_breakout,crypto,1d,ETCUSDT,0.23962164269649852,,,-0.21672918106574646,0.3670886075949367,1.9204831292499667,-0.5473839184339498,2389,False
ALGOUSDT_1d_breakout,crypto,1d,ALGOUSDT,0.3298773462707788,,,-0.19586524205486322,0.35135135135135137,1.7915481200031493,-0.2345516222425356,2237,False
ATOMUSDT_1d_breakout,crypto,1d,ATOMUSDT,0.4087911617608794,,,-0.25863705064264975,0.38461538461538464,1.9271658652300212,0.12102437212404354,2367,False
FILUSDT_1d_breakout,crypto,1d,FILUSDT,0.04583232391778261,,,-0.24588623047573166,0.34285714285714286,1.552911221213328,0.6646493020623471,2115,False
ARBUSDT_1d_breakout,crypto,1d,ARBUSDT,0.08331106659787446,,,-0.17596299161026407,0.34146341463414637,2.0304882529559616,-0.6856566125243315,1227,False
APTUSDT_1d_breakout,crypto,1d,APTUSDT,-0.09434115834787435,,,-0.26207523552432754,0.32608695652173914,1.788758430280331,-0.49361863416161483,1382,False
INJUSDT_1d_breakout,crypto,1d,INJUSDT,1.0088828968459598,0.17410190603775014,1.0296217850438156,-0.2085250168283571,0.375,1.2897508825987332,-0.7195334812645545,1445,True
DASHUSDT_1d_breakout,crypto,1d,DASHUSDT,-0.14966902537549046,,,-0.2738456266461664,0.3076923076923077,2.002952833651539,-0.4041525420204576,2370,False
VETUSDT_1d_breakout,crypto,1d,VETUSDT,0.8929311872304058,0.2811014383083961,0.899778660201751,-0.1775191292480286,0.46153846153846156,1.8456491378073803,-0.4982881515064251,2360,True
FETUSDT_1d_breakout,crypto,1d,FETUSDT,0.40717582331550484,,,-0.19582793024969658,0.3953488372093023,1.5129415039365055,0.17928868064320175,1292,False
CRVUSDT_1d_breakout,crypto,1d,CRVUSDT,0.17165688188109254,,,-0.17626125080408273,0.38028169014084506,1.5242745321641455,0.43020603848950073,2160,False
1000LUNCUSDT_1d_breakout,crypto,1d,1000LUNCUSDT,-0.11653213190017561,,,-0.27240028718505327,0.3191489361702128,1.8336911862376721,-0.08547599234316766,1422,False
STXUSDT_1d_breakout,crypto,1d,STXUSDT,0.03828820700163301,,,-0.22128630735172417,0.40476190476190477,1.5526949136951727,-0.5089118006676673,1257,False
LDOUSDT_1d_breakout,crypto,1d,LDOUSDT,0.09555694073102773,,,-0.20050504331976216,0.2978723404255319,1.4922810853263635,0.0881174314333549,1409,False
IMXUSDT_1d_breakout,crypto,1d,IMXUSDT,-0.12059383268812447,,,-0.2973407807304509,0.4444444444444444,1.759994241557525,-0.24692656577594582,1632,False
XTZUSDT_1d_breakout,crypto,1d,XTZUSDT,0.35175158181974553,,,-0.18434185642590473,0.46153846153846156,2.001602484910142,-0.44498019018323365,2368,False
JASMYUSDT_1d_breakout,crypto,1d,JASMYUSDT,0.3044072066324845,,,-0.19012140489504503,0.38461538461538464,1.5922184751679322,0.2740329461100671,1564,False
CFXUSDT_1d_breakout,crypto,1d,CFXUSDT,-0.30293687571055933,,,-0.23154559805465935,0.35714285714285715,1.5862003471806891,-0.2669434941168755,1258,False
OPUSDT_1d_breakout,crypto,1d,OPUSDT,0.29764667684193463,,,-0.18807240844161888,0.32,1.5166613192676974,-0.23341955048423155,1522,False
1000FLOKIUSDT_1d_breakout,crypto,1d,1000FLOKIUSDT,0.4983570037935065,,,-0.17085456474622907,0.4358974358974359,1.6463309350103643,0.1883812127838492,1183,False
ENSUSDT_1d_breakout,crypto,1d,ENSUSDT,-0.09058357687661965,,,-0.2743814520223825,0.3333333333333333,2.0061562538849484,-0.4765802062428014,1705,False
COMPUSDT_1d_breakout,crypto,1d,COMPUSDT,0.19756357610757483,,,-0.1687312058538042,0.3108108108108108,1.4983751407958215,-0.21748340535441002,2223,False
GRTUSDT_1d_breakout,crypto,1d,GRTUSDT,0.4250656576625959,,,-0.19357869801617567,0.39705882352941174,1.6214679588246506,-0.09620205458177458,2051,False
IOTAUSDT_1d_breakout,crypto,1d,IOTAUSDT,0.3361162922104065,,,-0.22514534051736423,0.38461538461538464,1.932038736065057,-0.48882220486562605,2362,False
RUNEUSDT_1d_breakout,crypto,1d,RUNEUSDT,0.701825216972554,0.022859445300241928,0.7196548314275366,-0.155251675016419,0.4507042253521127,1.6227782922526945,-0.5247968406885561,2157,True
MKRUSDT_1d_breakout,crypto,1d,MKRUSDT,0.4668263094167389,,,-0.19478063475276997,0.3055555555555556,1.3550065475523985,-0.1665465463496936,2179,False
AAPL_1d_breakout,equity,1d,AAPL,0.1743689655232943,,,-0.30148156208290877,0.4034090909090909,3.6475927472756347,-0.1039241509559329,5328,False
ABBV_1d_breakout,equity,1d,ABBV,0.05240019458385288,,,-0.29810003241221916,0.32926829268292684,3.8146340329786117,0.08962716079254389,4963,False
ADBE_1d_breakout,equity,1d,ADBE,-0.10959044231893789,,,-0.3934562999597119,0.38636363636363635,3.7335624202313884,-0.574605634880358,5328,False
AGG_1d_breakout,equity,1d,AGG,-0.0505488916230344,,,-0.2448902088744631,0.3352272727272727,16.790968709570844,-0.9304510433415212,5328,False
AMD_1d_breakout,equity,1d,AMD,0.09898668733222464,,,-0.38672629037754613,0.375,1.9352199108421035,-0.4325009886477928,5328,False
AMZN_1d_breakout,equity,1d,AMZN,0.01919100943453738,,,-0.4320589070817167,0.32954545454545453,3.188195567222353,-0.5157324559882146,5328,False
BA_1d_breakout,equity,1d,BA,0.1508669755991885,,,-0.4447275548041323,0.3409090909090909,3.498150824964276,0.22699443272747385,5328,False
BAC_1d_breakout,equity,1d,BAC,-0.11467077842843486,,,-0.37854224590343655,0.3409090909090909,3.750380459792883,-0.04799168052550399,5328,False
BND_1d_breakout,equity,1d,BND,-0.028011294358863324,,,-0.2990872204180335,0.3352272727272727,16.612710168213948,-1.2911203783967098,5328,False
C_1d_breakout,equity,1d,C,-0.14944489691064441,,,-0.43394879258030716,0.30113636363636365,3.6651599140792652,0.0768199238618188,5328,False
CAT_1d_breakout,equity,1d,CAT,0.2311277819475762,,,-0.3304707100800385,0.38636363636363635,3.604311852017181,-0.13956642815111547,5328,False
COP_1d_breakout,equity,1d,COP,0.13563283189719644,,,-0.36361644190883824,0.3693181818181818,3.57819158193263,-0.1774850480144735,5328,False
COST_1d_breakout,equity,1d,COST,0.16608170740816366,,,-0.3083576144082435,0.3806818181818182,4.757950447315409,-0.29184906977135466,5328,False
CPER_1d_breakout,equity,1d,CPER,-0.17491219104306968,,,-0.6399009739716071,0.23863636363636365,4.686907915234062,-1.020534152238374,5328,False
CRM_1d_breakout,equity,1d,CRM,0.18168348070464527,,,-0.19588992690503537,0.3806818181818182,3.0368788650769085,-0.3165840856933719,5328,False
CSCO_1d_breakout,equity,1d,CSCO,-0.07125621907165514,,,-0.3873383431656878,0.38636363636363635,4.543743613997133,-0.08249444758646779,5328,False
CVX_1d_breakout,equity,1d,CVX,-0.13449141506507226,,,-0.44689549128606454,0.3181818181818182,4.783141211950356,-0.4835108315438749,5328,False
DBA_1d_breakout,equity,1d,DBA,-0.1098214701351355,,,-0.506820136099067,0.3352272727272727,9.152206703673226,-0.7799293283424449,5328,False
DBC_1d_breakout,equity,1d,DBC,0.3238911397168105,,,-0.3771832796446405,0.3409090909090909,7.008404620677217,-0.5736802329309197,5328,False
DIS_1d_breakout,equity,1d,DIS,0.2498385641350263,,,-0.2560246049111431,0.3977272727272727,4.331527283871964,-0.26560469816788757,5328,False
GDX_1d_breakout,equity,1d,GDX,0.021331176225142863,,,-0.4628953291515089,0.30113636363636365,2.8611478565805,-0.15144626130302136,5328,False
GE_1d_breakout,equity,1d,GE,0.13419926426319845,,,-0.45253425225378097,0.3522727272727273,4.21665053505684,-0.25278276349889406,5328,False
GLD_1d_breakout,equity,1d,GLD,0.22400459863648892,,,-0.3163876393530832,0.3465909090909091,7.0085253507126755,-0.4880977510688094,5328,False
GOOGL_1d_breakout,equity,1d,GOOGL,-0.003761415698214681,,,-0.34416270940983074,0.35795454545454547,3.8943394447118904,-0.35014813646155485,5328,False
GS_1d_breakout,equity,1d,GS,-0.062051551029425965,,,-0.41697442966478937,0.3409090909090909,4.439317782199524,-0.2688501665917903,5328,False
HD_1d_breakout,equity,1d,HD,0.1415254320346525,,,-0.2885742549395536,0.36363636363636365,4.527855759812229,-0.16442912812601568,5328,False
HON_1d_breakout,equity,1d,HON,-0.2790405005358451,,,-0.5994965714774445,0.3352272727272727,5.781054148047119,-0.28343885702099336,5328,False
HYG_1d_breakout,equity,1d,HYG,-0.29597820587654367,,,-0.5374103104310259,0.26704545454545453,16.483513155257324,-0.24167648314611292,5328,False
IBM_1d_breakout,equity,1d,IBM,-0.2845628274448145,,,-0.5466181163080122,0.30113636363636365,5.485355378362581,-0.1930523439722493,5328,False
IEF_1d_breakout,equity,1d,IEF,-0.08979786608274143,,,-0.30232260866115357,0.32386363636363635,17.682677375144024,-0.4549839760881829,5328,False
INTC_1d_breakout,equity,1d,INTC,-0.12546274546094416,,,-0.5037755951484,0.3181818181818182,3.914845228675515,0.24781221433356937,5328,False
JNJ_1d_breakout,equity,1d,JNJ,-0.23508476617669521,,,-0.6627748999073811,0.36363636363636365,6.705061158353728,-0.15882955064884016,5328,False
JPM_1d_breakout,equity,1d,JPM,-0.31636461731088616,,,-0.6183025738401787,0.36363636363636365,4.897911004059195,0.2011452552797201,5328,False
KO_1d_breakout,equity,1d,KO,-0.31548470020937347,,,-0.6086601372416742,0.2840909090909091,6.760489187204004,-0.4320889349330901,5328,False
LOW_1d_breakout,equity,1d,LOW,0.013908453952315557,,,-0.3151429534749245,0.3693181818181818,4.312952116014223,-0.6626462665571107,5328,False
LQD_1d_breakout,equity,1d,LQD,0.11747102822741941,,,-0.3222410634248374,0.3522727272727273,15.409916142578847,-0.7687453453717958,5328,False
MA_1d_breakout,equity,1d,MA,-0.03222652810281447,,,-0.4748860334600917,0.42613636363636365,4.413707899128956,-0.5601950287256854,5328,False
MCD_1d_breakout,equity,1d,MCD,0.20377118228693528,,,-0.3582897086207756,0.35795454545454547,5.802025831389365,-0.5595240698668223,5328,False
META_1d_breakout,equity,1d,META,0.176564432330326,,,-0.2231631913367984,0.42441860465116277,2.976262720368879,0.15324382570312625,5192,False
MRK_1d_breakout,equity,1d,MRK,-0.4246022387750001,,,-0.659070402759397,0.2727272727272727,5.085498608769015,0.13641105311040777,5328,False
MS_1d_breakout,equity,1d,MS,0.03447832771558837,,,-0.43955531069413634,0.38636363636363635,3.6750350815952904,0.15564626331495302,5328,False
MSFT_1d_breakout,equity,1d,MSFT,0.09954421135089246,,,-0.3440534998697783,0.4147727272727273,4.065494472897015,-0.3294575054987146,5328,False
NFLX_1d_breakout,equity,1d,NFLX,0.3702204468671396,,,-0.17235768006894048,0.42613636363636365,2.3876510911229682,-0.2097314931785859,5328,False
NKE_1d_breakout,equity,1d,NKE,-0.030070599089469723,,,-0.5093970129237346,0.35795454545454547,4.104082363140718,-0.13204421740713887,5328,False
NVDA_1d_breakout,equity,1d,NVDA,0.4812109766050785,,,-0.3058152487558019,0.39204545454545453,2.4282774707654258,-0.21703989569167897,5328,False
ORCL_1d_breakout,equity,1d,ORCL,-0.41556526660645887,,,-0.6843536939049456,0.3125,4.678012894595728,-0.5789530459935582,5328,False
PEP_1d_breakout,equity,1d,PEP,-0.1412580547242299,,,-0.5702049305969241,0.32954545454545453,6.25938141490219,-0.4334475736735722,5328,False
PFE_1d_breakout,equity,1d,PFE,-0.10087438975876435,,,-0.4362259504380158,0.3068181818181818,4.694633853352375,-0.05059414186003452,5328,False
PG_1d_breakout,equity,1d,PG,-0.10194749973234633,,,-0.4486594099522444,0.375,6.250221944442209,-0.28804488446671844,5328,False
QCOM_1d_breakout,equity,1d,QCOM,-0.09290196051850205,,,-0.377081199311999,0.35795454545454547,3.6658757023312982,-0.31289159520617005,5328,False
QQQ_1d_breakout,equity,1d,QQQ,0.000911768991835207,,,-0.35456208074967765,0.4431818181818182,6.131625749246834,-0.22324536421833022,5328,False
SBUX_1d_breakout,equity,1d,SBUX,0.19366680216014578,,,-0.36002695199244394,0.3693181818181818,3.802623275656576,-0.5024108255504736,5328,False
SHY_1d_breakout,equity,1d,SHY,-0.12410122801220454,,,-0.10772954409411839,0.32954545454545453,16.885135135135133,-2.1846296899468096,5328,False
SLB_1d_breakout,equity,1d,SLB,0.056713496183504096,,,-0.42465374069745077,0.3181818181818182,3.268036451283575,0.1838257786812311,5328,False
SLV_1d_breakout,equity,1d,SLV,0.023914534836901733,,,-0.47489567573659,0.3068181818181818,4.2011108065398695,-0.028247843853705535,5328,False
SPY_1d_breakout,equity,1d,SPY,-0.08062020167917285,,,-0.46055964073602484,0.4431818181818182,8.01171857826066,0.05876726573125527,5328,False
T_1d_breakout,equity,1d,T,-0.09476419491730842,,,-0.49040659413713117,0.3465909090909091,4.971719106397221,0.15340728625466885,5328,False
TIP_1d_breakout,equity,1d,TIP,-0.21267200332808225,,,-0.47920012529829814,0.2784090909090909,17.16275785422543,-0.3598239976492289,5328,False
TLT_1d_breakout,equity,1d,TLT,-0.0199020246151606,,,-0.3028065765634973,0.30113636363636365,8.13569937583627,-0.3789297928834517,5328,False
TXN_1d_breakout,equity,1d,TXN,-0.11709602919170078,,,-0.5192747311753839,0.3409090909090909,4.23656430809517,-0.3415807800075724,5328,False
UNG_1d_breakout,equity,1d,UNG,-0.06682761874872749,,,-0.464058147237832,0.30113636363636365,2.4813742105866745,-0.3756210717916063,5328,False
UNH_1d_breakout,equity,1d,UNH,-0.4402291577630715,,,-0.6815450196510267,0.3125,4.802611399528751,-0.5272436075572334,5328,False
USO_1d_breakout,equity,1d,USO,0.3369431197445891,,,-0.30138035934053253,0.3409090909090909,3.308576864176717,0.03799506871317854,5328,False
V_1d_breakout,equity,1d,V,-0.07849631097499925,,,-0.5147373408496771,0.3806818181818182,4.486379036736414,-0.3897216924295264,5328,False
VZ_1d_breakout,equity,1d,VZ,-0.44549772080670935,,,-0.6853512442839523,0.2840909090909091,5.711213665994495,-0.15395872605499533,5328,False
WFC_1d_breakout,equity,1d,WFC,-0.35595294773853037,,,-0.6399122801041204,0.2840909090909091,4.792271371072169,-0.1278861575231839,5328,False
WMT_1d_breakout,equity,1d,WMT,-0.22559421408737446,,,-0.5180363848377969,0.3465909090909091,6.22277716200857,-0.05996522479397879,5328,False
XLB_1d_breakout,equity,1d,XLB,-0.29886898555024244,,,-0.5433040608993525,0.2897727272727273,5.7693133683720585,-0.07948131727584269,5328,False
XLE_1d_breakout,equity,1d,XLE,0.09205888544821554,,,-0.3575288928412693,0.3181818181818182,4.930271058604736,-0.033662092656584625,5328,False
XLF_1d_breakout,equity,1d,XLF,-0.14104983081022185,,,-0.4731728633352784,0.375,5.993759758803507,-0.6020944525011656,5328,False
XLI_1d_breakout,equity,1d,XLI,-0.28282347350533965,,,-0.554997839981787,0.3465909090909091,6.995502283930111,0.06774272206221721,5328,False
XLK_1d_breakout,equity,1d,XLK,-0.0906230482475686,,,-0.4165725409313785,0.39204545454545453,6.317155071582794,-0.33937889995315434,5328,False
XLP_1d_breakout,equity,1d,XLP,-0.3637556846787341,,,-0.6875220757049487,0.3522727272727273,8.780095377083338,-0.49728623367110547,5328,False
XLRE_1d_breakout,equity,1d,XLRE,-0.5520716895534579,,,-0.611427793418892,0.26717557251908397,6.450025179200593,0.11840366174850991,3954,False
XLU_1d_breakout,equity,1d,XLU,-0.34903731977673524,,,-0.6364974285765087,0.3125,6.74488595078574,-0.24545540439875668,5328,False
XLV_1d_breakout,equity,1d,XLV,0.07503409885343493,,,-0.30982915307759995,0.3693181818181818,6.954027153139733,-0.0700154814068464,5328,False
XLY_1d_breakout,equity,1d,XLY,-0.10570552847997947,,,-0.43423783196380206,0.3181818181818182,6.817151852372277,-0.2472992314326243,5328,False
XOM_1d_breakout,equity,1d,XOM,-0.1653124482219147,,,-0.5048437455515643,0.3352272727272727,5.205847022218666,-0.3441009102177417,5328,False
AUDJPY=X_1d_breakout,fx,1d,AUDJPY=X,0.1945253818217533,,,-0.44033824778542363,0.3806818181818182,8.914080507702673,0.12549832975482406,5330,False
AUDNZD=X_1d_breakout,fx,1d,AUDNZD=X,-0.20296726049305266,,,-0.5603691502104856,0.3125,13.123992404619472,-0.4205946509804704,5330,False
AUDUSD=X_1d_breakout,fx,1d,AUDUSD=X,-0.09747272274520276,,,-0.45441460953850954,0.38636363636363635,11.473452832695152,-0.07188691417839387,5330,False
CADJPY=X_1d_breakout,fx,1d,CADJPY=X,0.01138293520673036,,,-0.32195992999666256,0.3068181818181818,10.874971449108429,0.00647432286194838,5330,False
CHFJPY=X_1d_breakout,fx,1d,CHFJPY=X,0.23516705658024759,,,-0.26091385358952424,0.3693181818181818,10.835225845339947,-0.20732957677143368,5330,False
EURAUD=X_1d_breakout,fx,1d,EURAUD=X,0.018542645077590632,,,-0.4142524097182324,0.29545454545454547,11.886165711097153,0.03685033676906068,5330,False
EURCAD=X_1d_breakout,fx,1d,EURCAD=X,-0.2581015303084283,,,-0.5344238686552558,0.26136363636363635,11.309415627814946,-0.3019176774597985,5330,False
EURCHF=X_1d_breakout,fx,1d,EURCHF=X,-0.003353246104076641,,,-0.4913541389434335,0.3522727272727273,13.477986361865412,0.14779915921320413,5330,False
EURGBP=X_1d_breakout,fx,1d,EURGBP=X,-0.4788264440262007,,,-0.6861067348078136,0.23295454545454544,14.172572975813239,-0.02467354918586477,5330,False
EURJPY=X_1d_breakout,fx,1d,EURJPY=X,-0.10715942168942758,,,-0.482575022094625,0.32954545454545453,11.954203204313371,0.14000111869529608,5330,False
EURUSD=X_1d_breakout,fx,1d,EURUSD=X,-0.10123734260978724,,,-0.5594238682076492,0.3068181818181818,10.87062819592689,-0.048526481307248404,5330,False
GBPAUD=X_1d_breakout,fx,1d,GBPAUD=X,-0.21213382111087695,,,-0.5426599946984011,0.32954545454545453,12.367193665947706,-0.16482349209357186,5330,False
GBPCHF=X_1d_breakout,fx,1d,GBPCHF=X,-0.37013594155104007,,,-0.7519444129673455,0.26136363636363635,11.687053958539686,-0.15121008864948882,5330,False
GBPJPY=X_1d_breakout,fx,1d,GBPJPY=X,-0.07007313764390699,,,-0.39320984007176807,0.30113636363636365,9.62512817339255,-0.07970758634274687,5330,False
GBPUSD=X_1d_breakout,fx,1d,GBPUSD=X,-0.15358899518379018,,,-0.5139736355935107,0.26704545454545453,9.976723296497498,-0.38686898268086434,5330,False
NZDJPY=X_1d_breakout,fx,1d,NZDJPY=X,-0.0792735129191432,,,-0.47377509374484983,0.3125,9.19432338791211,0.15905579025659644,5330,False
NZDUSD=X_1d_breakout,fx,1d,NZDUSD=X,-0.17493789520980466,,,-0.47906411224439627,0.3409090909090909,10.69234455223929,-0.3093955113098018,5330,False
USDCAD=X_1d_breakout,fx,1d,USDCAD=X,-0.03967146034652745,,,-0.4867787005264853,0.3409090909090909,15.049097530056935,-0.1591306764551062,5330,False
USDCHF=X_1d_breakout,fx,1d,USDCHF=X,-0.3336607777706443,,,-0.6767824739019079,0.3352272727272727,14.149455839929916,-0.2056628017168162,5330,False
USDJPY=X_1d_breakout,fx,1d,USDJPY=X,0.06652153813284362,,,-0.4051199301815226,0.3352272727272727,12.641326763084434,-0.33890399649753233,5330,False
USDMXN=X_1d_breakout,fx,1d,USDMXN=X,-0.052873680586310215,,,-0.5186643274081113,0.3181818181818182,9.334418465919075,0.08737297240477192,5330,False
USDNOK=X_1d_breakout,fx,1d,USDNOK=X,0.11326501870403828,,,-0.4255513365153585,0.4034090909090909,9.270065936304913,0.07256671615528759,5330,False
USDSEK=X_1d_breakout,fx,1d,USDSEK=X,-0.136807667675445,,,-0.5369261965070831,0.3352272727272727,10.051072254442602,0.002032376246021558,5330,False
USDSGD=X_1d_breakout,fx,1d,USDSGD=X,0.08776799702044294,,,-0.3551634491260608,0.3806818181818182,14.787222260601778,-0.41958293842387967,5330,False
USDZAR=X_1d_breakout,fx,1d,USDZAR=X,-0.2216842293488829,,,-0.5403372783246909,0.30113636363636365,7.011733523889302,-0.17829257049919692,5330,False
BTCUSDT_4h_breakout,crypto,4h,BTCUSDT,0.5026667249080905,-0.16761035713709993,0.45361557097507854,-0.16137172842032455,0.45569620253164556,23.355630277669952,-1.8303664163788755,2404,False
ETHUSDT_4h_breakout,crypto,4h,ETHUSDT,0.5440225176560048,-0.13391864778648457,0.5276209298506835,-0.2455891232927705,0.4810126582278481,17.76460495260793,-1.807855749440125,2404,False
BNBUSDT_4h_breakout,crypto,4h,BNBUSDT,0.577324253924545,-0.06370570625593433,0.6067690792026472,-0.1739315106094229,0.5128205128205128,20.074958562919157,-2.2863341161787574,2364,False
XRPUSDT_4h_breakout,crypto,4h,XRPUSDT,0.3509564785169927,,,-0.2237510928092703,0.4430379746835443,15.17007737319849,-1.1131766497999829,2399,False
SOLUSDT_4h_breakout,crypto,4h,SOLUSDT,0.9946545293396286,0.30848491624375907,0.985581682051488,-0.13148993535699538,0.5633802816901409,11.690388246041284,-1.1256152338740582,2147,True
TRXUSDT_4h_breakout,crypto,4h,TRXUSDT,0.4688962057395842,,,-0.25485622976699096,0.5569620253164557,27.25171307919392,-2.4214169113580177,2390,False
DOGEUSDT_4h_breakout,crypto,4h,DOGEUSDT,0.6718676617458209,-0.026149701005988835,0.6492194833000524,-0.17125657533886718,0.4931506849315068,13.664458859973207,-1.2254511693611376,2213,False
ZECUSDT_4h_breakout,crypto,4h,ZECUSDT,0.37872884591080064,,,-0.2096001980170391,0.5641025641025641,11.786619269093956,-1.6836649361838358,2369,False
ADAUSDT_4h_breakout,crypto,4h,ADAUSDT,0.7561369335945307,0.15116364310732586,0.7810983817857924,-0.17999176595753041,0.5063291139240507,14.069440989881082,-1.6509425725115,2374,True
XMRUSDT_4h_breakout,crypto,4h,XMRUSDT,-0.2558510557782617,,,-0.3764666839752542,0.4358974358974359,17.042202014881187,-1.539147124536139,2371,False
LINKUSDT_4h_breakout,crypto,4h,LINKUSDT,-0.15628885063371886,,,-0.3519425947608069,0.46835443037974683,13.778637810069895,-1.7033764594068876,2388,False
XLMUSDT_4h_breakout,crypto,4h,XLMUSDT,0.21916363511140305,,,-0.27400624340015634,0.43037974683544306,15.193071118872627,-1.8170723871691263,2385,False
BCHUSDT_4h_breakout,crypto,4h,BCHUSDT,0.08495098022110774,,,-0.3572533049830492,0.4430379746835443,14.957903925704045,-0.9609327580191306,2404,False
LTCUSDT_4h_breakout,crypto,4h,LTCUSDT,-0.263475974184277,,,-0.41178709234520194,0.46835443037974683,15.870245001507632,-0.6748575324430337,2396,False
HBARUSDT_4h_breakout,crypto,4h,HBARUSDT,0.037372784986967736,,,-0.24687089926784722,0.4153846153846154,13.777722012037183,-1.5390936757089144,1963,False
1000SHIBUSDT_4h_breakout,crypto,4h,1000SHIBUSDT,0.45583856848015514,,,-0.15658296554725737,0.5238095238095238,13.013507016812756,-1.080353481550131,1909,False
AVAXUSDT_4h_breakout,crypto,4h,AVAXUSDT,0.6781938845200152,0.022273038164097286,0.6656033821768546,-0.1581622352970069,0.4788732394366197,12.42275292699408,-1.3186873699897763,2138,True
SUIUSDT_4h_breakout,crypto,4h,SUIUSDT,0.3302319963100696,,,-0.2023327341861929,0.46153846153846156,11.819238134776146,-1.2637230489046494,1186,False
UNIUSDT_4h_breakout,crypto,4h,UNIUSDT,-0.1851693698265133,,,-0.38303544649815935,0.4647887323943662,12.497453943117762,-1.3735093387384443,2143,False
NEARUSDT_4h_breakout,crypto,4h,NEARUSDT,0.6784452935554981,0.01615618066943728,0.7004893175040741,-0.16508633767102532,0.5714285714285714,10.608682602791866,-1.5645251521266972,2116,True
DOTUSDT_4h_breakout,crypto,4h,DOTUSDT,-0.05432045323920588,,,-0.2582785148300478,0.3611111111111111,14.793522858989506,-1.3622685865464652,2170,False
AAVEUSDT_4h_breakout,crypto,4h,AAVEUSDT,-0.17603330353564975,,,-0.300142649212643,0.38571428571428573,12.565324957566036,-1.464556223780663,2115,False
1000PEPEUSDT_4h_breakout,crypto,4h,1000PEPEUSDT,0.8227371480824657,-0.08039774163765588,0.8133677453374812,-0.1418633678179294,0.5897435897435898,10.047696472380666,-0.7644167391538362,1184,False
ICPUSDT_4h_breakout,crypto,4h,ICPUSDT,0.6247925058089704,-0.04346237901660212,0.6135939723238373,-0.14490070374375985,0.5396825396825397,12.547090667502415,-1.2166272149591753,1908,False
ETCUSDT_4h_breakout,crypto,4h,ETCUSDT,0.5245543284868649,-0.06350521035841526,0.5274696216439043,-0.15430645379342134,0.5189873417721519,13.397555174521258,-1.8219367820302994,2389,False
ALGOUSDT_4h_breakout,crypto,4h,ALGOUSDT,-0.03351064572754008,,,-0.2961678702881959,0.43243243243243246,12.786587272032987,-1.612856486022424,2237,False
ATOMUSDT_4h_breakout,crypto,4h,ATOMUSDT,0.21092802597574467,,,-0.23283121864797152,0.48717948717948717,13.101401217127275,-1.1192733512516564,2367,False
FILUSDT_4h_breakout,crypto,4h,FILUSDT,0.5022847160861825,-0.16961607443999105,0.5139889166102358,-0.37785340532140177,0.4857142857142857,11.98418873114494,-1.2218552715440287,2115,False
ARBUSDT_4h_breakout,crypto,4h,ARBUSDT,0.5627636117337056,-0.31737901376605004,0.5649286565565086,-0.10678834926149217,0.5609756097560976,12.731932667280624,-0.8919913255584544,1227,False
APTUSDT_4h_breakout,crypto,4h,APTUSDT,-0.07749253076915653,,,-0.2796420676776694,0.391304347826087,12.879734231951996,-0.3173604988854219,1382,False
INJUSDT_4h_breakout,crypto,4h,INJUSDT,0.03933069015429833,,,-0.2928201231623283,0.3958333333333333,11.57245804563062,-0.9754627603772825,1445,False
DASHUSDT_4h_breakout,crypto,4h,DASHUSDT,0.08154518838106525,,,-0.2640973390898146,0.47435897435897434,13.042985975077741,-1.3067254617013602,2370,False
